Participant ID,Scent ID,Scent Description,Chemical Compounds,Sentiment Label,Age,Gender,Cultural Background,Previous Experience,Current Mood,Emotional Intensity
4,79,Ocean Breeze,Dimethyl sulfide,Freedom,34,Male,Chinese,False,Sad,Medium
4,80,Rain,Geosmin,Nature,55,Other,American,False,Energized,Medium
4,81,Lavender,"Linalool, Linalyl acetate",Relaxation,24,Male,British,False,Sad,High
4,82,Citrus,"Limonene, Citral",Happiness,63,Male,American,True,Calm,Low
4,83,Pine,Pinene,Calmness,30,Other,American,True,Neutral,Low
4,84,Fresh Linen,Aldehydes,Cleanliness,57,Female,French,True,Stressed,High
4,85,Peppermint,Menthol,Refreshment,59,Female,French,True,Calm,Medium
4,86,Vanilla,Vanillin,Comfort,26,Male,Chinese,False,Calm,Low
4,87,Rose,"Citronellol, Geraniol",Romance,67,Other,Indian,True,Sad,High
4,88,Eucalyptus,Eucalyptol,Healing,44,Female,American,False,Energized,High
4,89,Sandalwood,Santalol,Tranquility,19,Male,Indian,True,Neutral,Low
4,90,Leather,Benzaldehyde,Luxury,22,Other,Chinese,True,Stressed,High
4,91,Coffee,"Caffeine, Niacin",Alertness,46,Female,American,True,Calm,Medium
4,92,Chocolate,Theobromine,Pleasure,54,Female,American,False,Stressed,High
4,93,Burnt Wood,Guaiacol,Nostalgia,55,Other,Indian,False,Energized,Medium
4,94,Cinnamon,Cinnamaldehyde,Warmth,36,Other,British,True,Energized,Medium
4,95,Apple,Amyl acetate,Freshness,25,Other,French,False,Stressed,Low
4,96,Strawberry,Methyl anthranilate,Joy,65,Other,British,True,Neutral,High
4,97,Smoky,Creosol,Mystery,62,Male,Indian,True,Energized,Medium
4,98,Floral,Phenyl ethyl alcohol,Delight,18,Other,French,True,Stressed,Medium
4,99,Ocean Breeze,Dimethyl sulfide,Freedom,39,Female,British,False,Calm,High
4,100,Rain,Geosmin,Nature,69,Female,French,True,Stressed,Medium
4,101,Lavender,"Linalool, Linalyl acetate",Relaxation,34,Male,American,True,Stressed,High
4,102,Citrus,"Limonene, Citral",Happiness,24,Female,British,True,Sad,Low
4,103,Pine,Pinene,Calmness,42,Female,French,False,Energized,Medium
4,104,Fresh Linen,Aldehydes,Cleanliness,62,Other,French,True,Neutral,Medium
4,105,Peppermint,Menthol,Refreshment,21,Female,French,False,Neutral,High
4,106,Vanilla,Vanillin,Comfort,53,Male,British,True,Sad,High
4,107,Rose,"Citronellol, Geraniol",Romance,23,Other,Chinese,False,Neutral,High
4,108,Eucalyptus,Eucalyptol,Healing,48,Other,British,True,Stressed,High
4,109,Sandalwood,Santalol,Tranquility,36,Male,Indian,True,Sad,Medium
4,110,Leather,Benzaldehyde,Luxury,61,Other,British,False,Calm,Low
4,111,Coffee,"Caffeine, Niacin",Alertness,56,Other,French,False,Energized,Low
4,112,Chocolate,Theobromine,Pleasure,44,Male,American,True,Energized,Low
4,113,Burnt Wood,Guaiacol,Nostalgia,27,Other,British,False,Energized,Low
4,114,Cinnamon,Cinnamaldehyde,Warmth,43,Male,British,True,Stressed,High
4,115,Apple,Amyl acetate,Freshness,36,Male,French,True,Calm,Medium
4,116,Strawberry,Methyl anthranilate,Joy,56,Female,American,True,Sad,Medium
4,117,Smoky,Creosol,Mystery,20,Female,American,False,Sad,Medium
4,118,Floral,Phenyl ethyl alcohol,Delight,62,Other,Indian,True,Energized,High
4,119,Ocean Breeze,Dimethyl sulfide,Freedom,30,Other,British,False,Calm,Medium
4,120,Rain,Geosmin,Nature,67,Male,American,True,Calm,High
4,121,Lavender,"Linalool, Linalyl acetate",Relaxation,45,Other,American,False,Calm,Medium
4,122,Citrus,"Limonene, Citral",Happiness,37,Male,Chinese,False,Neutral,Low
4,123,Pine,Pinene,Calmness,45,Male,Chinese,True,Neutral,High
4,124,Fresh Linen,Aldehydes,Cleanliness,25,Other,American,False,Energized,Medium
4,125,Peppermint,Menthol,Refreshment,58,Male,Indian,True,Calm,Low
4,126,Vanilla,Vanillin,Comfort,56,Female,American,True,Calm,Low
4,127,Rose,"Citronellol, Geraniol",Romance,18,Other,French,True,Sad,Low
4,128,Eucalyptus,Eucalyptol,Healing,20,Female,British,True,Sad,High
4,129,Sandalwood,Santalol,Tranquility,30,Other,Indian,True,Energized,High
4,130,Leather,Benzaldehyde,Luxury,45,Male,French,False,Calm,Medium
4,131,Coffee,"Caffeine, Niacin",Alertness,66,Other,Indian,True,Energized,Low
4,132,Chocolate,Theobromine,Pleasure,42,Female,French,False,Sad,Medium
4,133,Burnt Wood,Guaiacol,Nostalgia,50,Male,British,False,Sad,Medium
4,134,Cinnamon,Cinnamaldehyde,Warmth,55,Other,British,True,Neutral,Low
4,135,Apple,Amyl acetate,Freshness,23,Other,Chinese,False,Energized,Medium
4,136,Strawberry,Methyl anthranilate,Joy,61,Other,French,True,Energized,High
4,137,Smoky,Creosol,Mystery,62,Female,Chinese,False,Calm,Medium
4,138,Floral,Phenyl ethyl alcohol,Delight,49,Female,French,False,Calm,Low
4,139,Ocean Breeze,Dimethyl sulfide,Freedom,62,Other,Chinese,False,Neutral,High
4,140,Rain,Geosmin,Nature,64,Male,British,True,Stressed,High
4,141,Lavender,"Linalool, Linalyl acetate",Relaxation,38,Male,Indian,False,Stressed,Medium
4,142,Citrus,"Limonene, Citral",Happiness,33,Female,Chinese,True,Stressed,Medium
4,143,Pine,Pinene,Calmness,38,Male,French,False,Energized,High
4,144,Fresh Linen,Aldehydes,Cleanliness,28,Female,French,False,Energized,Medium
4,145,Peppermint,Menthol,Refreshment,54,Other,British,False,Sad,Low
4,146,Vanilla,Vanillin,Comfort,53,Female,French,False,Energized,Medium
4,147,Rose,"Citronellol, Geraniol",Romance,52,Female,American,True,Energized,Medium
4,148,Eucalyptus,Eucalyptol,Healing,36,Other,Indian,True,Energized,High
4,149,Sandalwood,Santalol,Tranquility,37,Male,Chinese,False,Neutral,Medium
4,150,Leather,Benzaldehyde,Luxury,35,Female,Indian,False,Energized,Medium
4,151,Coffee,"Caffeine, Niacin",Alertness,64,Female,British,True,Calm,Medium
4,152,Chocolate,Theobromine,Pleasure,58,Other,Chinese,True,Calm,Low
4,153,Burnt Wood,Guaiacol,Nostalgia,66,Male,Chinese,True,Sad,Medium
4,154,Cinnamon,Cinnamaldehyde,Warmth,31,Female,American,True,Neutral,Low
4,155,Apple,Amyl acetate,Freshness,32,Other,British,False,Calm,Low
4,156,Strawberry,Methyl anthranilate,Joy,48,Female,French,False,Neutral,Low
4,157,Smoky,Creosol,Mystery,18,Other,American,True,Neutral,Low
4,158,Floral,Phenyl ethyl alcohol,Delight,20,Male,American,True,Sad,High
4,159,Ocean Breeze,Dimethyl sulfide,Freedom,33,Male,Indian,True,Neutral,Low
4,160,Rain,Geosmin,Nature,40,Male,Indian,True,Energized,Medium
4,161,Lavender,"Linalool, Linalyl acetate",Relaxation,28,Male,Indian,True,Neutral,Low
4,162,Citrus,"Limonene, Citral",Happiness,29,Female,American,True,Sad,Medium
4,163,Pine,Pinene,Calmness,27,Female,French,False,Sad,Low
4,164,Fresh Linen,Aldehydes,Cleanliness,49,Male,Chinese,False,Sad,High
4,165,Peppermint,Menthol,Refreshment,33,Male,Indian,False,Calm,Low
4,166,Vanilla,Vanillin,Comfort,25,Male,French,True,Energized,Low
4,167,Rose,"Citronellol, Geraniol",Romance,55,Female,British,True,Calm,High
4,168,Eucalyptus,Eucalyptol,Healing,29,Male,Indian,True,Stressed,Low
4,169,Sandalwood,Santalol,Tranquility,41,Male,Chinese,False,Energized,Medium
4,170,Leather,Benzaldehyde,Luxury,45,Male,British,True,Neutral,Low
4,171,Coffee,"Caffeine, Niacin",Alertness,25,Other,British,True,Sad,Low
4,172,Chocolate,Theobromine,Pleasure,45,Male,Chinese,False,Stressed,Low
4,173,Burnt Wood,Guaiacol,Nostalgia,53,Other,Indian,True,Energized,High
4,174,Cinnamon,Cinnamaldehyde,Warmth,43,Other,American,False,Calm,Low
4,175,Apple,Amyl acetate,Freshness,25,Male,Chinese,False,Sad,Low
4,176,Strawberry,Methyl anthranilate,Joy,67,Other,Chinese,True,Calm,Medium
4,177,Smoky,Creosol,Mystery,45,Male,Chinese,False,Energized,Low
4,178,Floral,Phenyl ethyl alcohol,Delight,45,Female,British,True,Energized,Low
4,179,Ocean Breeze,Dimethyl sulfide,Freedom,54,Female,French,False,Stressed,Low
4,180,Rain,Geosmin,Nature,58,Female,American,True,Neutral,Low
4,181,Lavender,"Linalool, Linalyl acetate",Relaxation,53,Female,Indian,False,Calm,Medium
4,182,Citrus,"Limonene, Citral",Happiness,44,Other,Indian,True,Stressed,Medium
4,183,Pine,Pinene,Calmness,34,Male,French,False,Sad,High
4,184,Fresh Linen,Aldehydes,Cleanliness,26,Male,Chinese,False,Neutral,Low
4,185,Peppermint,Menthol,Refreshment,50,Male,American,False,Stressed,High
4,186,Vanilla,Vanillin,Comfort,37,Female,Indian,True,Calm,High
4,187,Rose,"Citronellol, Geraniol",Romance,30,Female,Indian,True,Energized,Low
4,188,Eucalyptus,Eucalyptol,Healing,45,Male,Chinese,False,Sad,Medium
4,189,Sandalwood,Santalol,Tranquility,65,Female,French,True,Calm,Medium
4,190,Leather,Benzaldehyde,Luxury,46,Male,American,False,Neutral,Low
4,191,Coffee,"Caffeine, Niacin",Alertness,30,Male,French,True,Neutral,Low
4,192,Chocolate,Theobromine,Pleasure,63,Male,French,False,Energized,Medium
4,193,Burnt Wood,Guaiacol,Nostalgia,52,Male,American,True,Energized,Low
4,194,Cinnamon,Cinnamaldehyde,Warmth,23,Male,American,False,Sad,Low
4,195,Apple,Amyl acetate,Freshness,35,Male,Indian,False,Sad,Low
4,196,Strawberry,Methyl anthranilate,Joy,68,Male,Indian,False,Energized,Medium
4,197,Smoky,Creosol,Mystery,22,Female,American,False,Energized,High
4,198,Floral,Phenyl ethyl alcohol,Delight,64,Male,British,True,Neutral,High
4,199,Ocean Breeze,Dimethyl sulfide,Freedom,42,Male,Indian,False,Energized,Low
4,200,Rain,Geosmin,Nature,19,Female,British,True,Stressed,Medium
5,1,Lavender,"Linalool, Linalyl acetate",Relaxation,27,Female,American,True,Calm,Low
5,2,Citrus,"Limonene, Citral",Happiness,47,Female,Indian,False,Energized,Medium
5,3,Pine,Pinene,Calmness,67,Male,French,True,Sad,Low
5,4,Fresh Linen,Aldehydes,Cleanliness,62,Other,American,True,Stressed,Medium
5,5,Peppermint,Menthol,Refreshment,22,Other,Chinese,True,Sad,Medium
5,6,Vanilla,Vanillin,Comfort,50,Female,British,False,Stressed,High
5,7,Rose,"Citronellol, Geraniol",Romance,18,Other,American,True,Energized,Low
5,8,Eucalyptus,Eucalyptol,Healing,35,Female,American,True,Calm,High
5,9,Sandalwood,Santalol,Tranquility,49,Male,Indian,False,Sad,High
5,10,Leather,Benzaldehyde,Luxury,64,Other,Indian,False,Stressed,Medium
5,11,Coffee,"Caffeine, Niacin",Alertness,66,Male,Indian,True,Neutral,Low
5,12,Chocolate,Theobromine,Pleasure,28,Other,Chinese,False,Energized,Medium
5,13,Burnt Wood,Guaiacol,Nostalgia,38,Male,Indian,True,Calm,Medium
5,14,Cinnamon,Cinnamaldehyde,Warmth,43,Other,American,True,Energized,Medium
5,15,Apple,Amyl acetate,Freshness,42,Male,Indian,True,Neutral,Low
5,16,Strawberry,Methyl anthranilate,Joy,39,Male,French,False,Calm,Low
5,17,Smoky,Creosol,Mystery,44,Other,Indian,True,Neutral,Medium
5,18,Floral,Phenyl ethyl alcohol,Delight,66,Male,Chinese,False,Energized,Low
5,19,Ocean Breeze,Dimethyl sulfide,Freedom,30,Male,French,False,Stressed,Medium
5,20,Rain,Geosmin,Nature,50,Male,American,True,Energized,Low
5,21,Lavender,"Linalool, Linalyl acetate",Relaxation,51,Other,American,False,Energized,Low
5,22,Citrus,"Limonene, Citral",Happiness,58,Other,British,False,Energized,High
5,23,Pine,Pinene,Calmness,52,Male,French,False,Sad,Medium
5,24,Fresh Linen,Aldehydes,Cleanliness,18,Male,British,False,Neutral,High
5,25,Peppermint,Menthol,Refreshment,38,Other,French,False,Neutral,High
5,26,Vanilla,Vanillin,Comfort,65,Other,French,True,Neutral,Medium
5,27,Rose,"Citronellol, Geraniol",Romance,23,Male,Chinese,False,Sad,Medium
5,28,Eucalyptus,Eucalyptol,Healing,45,Male,British,True,Stressed,Low
5,29,Sandalwood,Santalol,Tranquility,34,Male,Chinese,True,Energized,Medium
5,30,Leather,Benzaldehyde,Luxury,22,Female,French,True,Stressed,High
5,31,Coffee,"Caffeine, Niacin",Alertness,48,Other,American,True,Sad,High
5,32,Chocolate,Theobromine,Pleasure,22,Female,French,True,Neutral,Medium
5,33,Burnt Wood,Guaiacol,Nostalgia,55,Other,Chinese,True,Energized,High
5,34,Cinnamon,Cinnamaldehyde,Warmth,20,Other,British,False,Calm,Low
5,35,Apple,Amyl acetate,Freshness,40,Other,British,False,Calm,High
5,36,Strawberry,Methyl anthranilate,Joy,54,Other,Chinese,False,Stressed,Low
5,37,Smoky,Creosol,Mystery,54,Other,British,True,Neutral,High
5,38,Floral,Phenyl ethyl alcohol,Delight,27,Other,Indian,False,Calm,Low
5,39,Ocean Breeze,Dimethyl sulfide,Freedom,27,Other,American,False,Stressed,Low
5,40,Rain,Geosmin,Nature,36,Female,American,False,Sad,Medium
5,41,Lavender,"Linalool, Linalyl acetate",Relaxation,34,Male,American,True,Stressed,Low
5,42,Citrus,"Limonene, Citral",Happiness,38,Male,British,False,Stressed,Medium
5,43,Pine,Pinene,Calmness,31,Female,British,True,Stressed,High
5,44,Fresh Linen,Aldehydes,Cleanliness,26,Female,French,False,Energized,High
5,45,Peppermint,Menthol,Refreshment,63,Female,French,True,Stressed,High
5,46,Vanilla,Vanillin,Comfort,18,Female,American,True,Stressed,Low
5,47,Rose,"Citronellol, Geraniol",Romance,68,Other,Indian,True,Energized,High
5,48,Eucalyptus,Eucalyptol,Healing,62,Male,French,False,Energized,High
5,49,Sandalwood,Santalol,Tranquility,30,Other,French,False,Sad,Medium
5,50,Leather,Benzaldehyde,Luxury,21,Male,British,True,Neutral,Medium
5,51,Coffee,"Caffeine, Niacin",Alertness,18,Male,Indian,False,Calm,High
5,52,Chocolate,Theobromine,Pleasure,66,Female,American,True,Calm,High
5,53,Burnt Wood,Guaiacol,Nostalgia,57,Other,French,True,Stressed,Low
5,54,Cinnamon,Cinnamaldehyde,Warmth,49,Female,Indian,False,Sad,Low
5,55,Apple,Amyl acetate,Freshness,51,Other,Indian,False,Stressed,High
5,56,Strawberry,Methyl anthranilate,Joy,45,Male,American,False,Calm,Medium
5,57,Smoky,Creosol,Mystery,48,Female,Indian,True,Energized,High
5,58,Floral,Phenyl ethyl alcohol,Delight,25,Female,Indian,True,Neutral,Low
5,59,Ocean Breeze,Dimethyl sulfide,Freedom,56,Male,Indian,False,Sad,Medium
5,60,Rain,Geosmin,Nature,43,Male,French,True,Energized,Medium
5,61,Lavender,"Linalool, Linalyl acetate",Relaxation,51,Male,American,False,Neutral,Low
5,62,Citrus,"Limonene, Citral",Happiness,20,Female,Indian,True,Sad,High
5,63,Pine,Pinene,Calmness,67,Other,Indian,False,Sad,High
5,64,Fresh Linen,Aldehydes,Cleanliness,29,Female,French,False,Calm,High
5,65,Peppermint,Menthol,Refreshment,18,Other,American,True,Energized,Low
5,66,Vanilla,Vanillin,Comfort,61,Female,British,False,Sad,Medium
5,67,Rose,"Citronellol, Geraniol",Romance,22,Female,French,False,Sad,Low
5,68,Eucalyptus,Eucalyptol,Healing,47,Male,American,True,Neutral,High
5,69,Sandalwood,Santalol,Tranquility,47,Other,Indian,False,Calm,Low
5,70,Leather,Benzaldehyde,Luxury,34,Female,American,True,Stressed,Medium
5,71,Coffee,"Caffeine, Niacin",Alertness,65,Female,American,False,Calm,Low
5,72,Chocolate,Theobromine,Pleasure,64,Male,American,True,Stressed,High
5,73,Burnt Wood,Guaiacol,Nostalgia,40,Male,British,False,Energized,Medium
5,74,Cinnamon,Cinnamaldehyde,Warmth,32,Other,American,False,Energized,Low
5,75,Apple,Amyl acetate,Freshness,54,Female,British,False,Sad,Low
5,76,Strawberry,Methyl anthranilate,Joy,38,Other,Indian,False,Energized,Medium
5,77,Smoky,Creosol,Mystery,31,Female,British,True,Sad,Medium
5,78,Floral,Phenyl ethyl alcohol,Delight,19,Other,Indian,True,Calm,High
5,79,Ocean Breeze,Dimethyl sulfide,Freedom,28,Male,Indian,True,Energized,Medium
5,80,Rain,Geosmin,Nature,68,Female,British,True,Calm,High
5,81,Lavender,"Linalool, Linalyl acetate",Relaxation,56,Other,French,True,Calm,Low
5,82,Citrus,"Limonene, Citral",Happiness,55,Male,Chinese,True,Energized,High
5,83,Pine,Pinene,Calmness,51,Male,American,True,Calm,Low
5,84,Fresh Linen,Aldehydes,Cleanliness,55,Other,Chinese,False,Energized,Medium
5,85,Peppermint,Menthol,Refreshment,67,Female,American,False,Energized,Low
5,86,Vanilla,Vanillin,Comfort,51,Female,American,False,Energized,Medium
5,87,Rose,"Citronellol, Geraniol",Romance,35,Male,Indian,False,Stressed,Low
5,88,Eucalyptus,Eucalyptol,Healing,47,Female,American,True,Calm,Low
5,89,Sandalwood,Santalol,Tranquility,32,Female,American,True,Neutral,Low
5,90,Leather,Benzaldehyde,Luxury,44,Female,British,True,Energized,Low
5,91,Coffee,"Caffeine, Niacin",Alertness,68,Male,Chinese,False,Calm,High
5,92,Chocolate,Theobromine,Pleasure,51,Other,British,True,Sad,Low
5,93,Burnt Wood,Guaiacol,Nostalgia,69,Female,American,False,Energized,High
5,94,Cinnamon,Cinnamaldehyde,Warmth,55,Male,Indian,True,Energized,Medium
5,95,Apple,Amyl acetate,Freshness,50,Male,British,True,Neutral,Medium
5,96,Strawberry,Methyl anthranilate,Joy,41,Other,British,True,Stressed,High
5,97,Smoky,Creosol,Mystery,32,Female,French,True,Stressed,Medium
5,98,Floral,Phenyl ethyl alcohol,Delight,47,Female,American,False,Energized,Medium
5,99,Ocean Breeze,Dimethyl sulfide,Freedom,59,Other,Indian,False,Calm,Low
5,100,Rain,Geosmin,Nature,68,Other,British,True,Sad,Low
5,101,Lavender,"Linalool, Linalyl acetate",Relaxation,34,Male,British,False,Sad,Low
5,102,Citrus,"Limonene, Citral",Happiness,22,Male,Indian,True,Calm,High
5,103,Pine,Pinene,Calmness,46,Other,American,True,Energized,High
5,104,Fresh Linen,Aldehydes,Cleanliness,21,Female,French,True,Sad,Medium
5,105,Peppermint,Menthol,Refreshment,27,Male,British,True,Stressed,Low
5,106,Vanilla,Vanillin,Comfort,34,Male,French,False,Calm,High
5,107,Rose,"Citronellol, Geraniol",Romance,27,Female,Chinese,True,Neutral,High
5,108,Eucalyptus,Eucalyptol,Healing,34,Male,American,True,Energized,Low
5,109,Sandalwood,Santalol,Tranquility,37,Female,Chinese,False,Calm,High
5,110,Leather,Benzaldehyde,Luxury,41,Female,Chinese,True,Sad,Low
5,111,Coffee,"Caffeine, Niacin",Alertness,22,Female,Chinese,False,Energized,Medium
5,112,Chocolate,Theobromine,Pleasure,51,Other,American,True,Stressed,Medium
5,113,Burnt Wood,Guaiacol,Nostalgia,23,Other,American,True,Energized,Medium
5,114,Cinnamon,Cinnamaldehyde,Warmth,19,Other,Indian,True,Energized,Low
5,115,Apple,Amyl acetate,Freshness,30,Female,French,True,Stressed,High
5,116,Strawberry,Methyl anthranilate,Joy,60,Female,French,True,Stressed,Medium
5,117,Smoky,Creosol,Mystery,60,Other,Indian,True,Energized,Medium
5,118,Floral,Phenyl ethyl alcohol,Delight,65,Male,Indian,False,Stressed,Medium
5,119,Ocean Breeze,Dimethyl sulfide,Freedom,28,Female,Chinese,True,Calm,High
5,120,Rain,Geosmin,Nature,68,Male,Indian,False,Stressed,High
5,121,Lavender,"Linalool, Linalyl acetate",Relaxation,64,Male,British,False,Stressed,Low
5,122,Citrus,"Limonene, Citral",Happiness,40,Female,French,True,Energized,Medium
5,123,Pine,Pinene,Calmness,33,Female,Indian,False,Calm,High
5,124,Fresh Linen,Aldehydes,Cleanliness,48,Male,British,True,Neutral,Low
5,125,Peppermint,Menthol,Refreshment,28,Male,British,False,Neutral,Medium
5,126,Vanilla,Vanillin,Comfort,33,Other,British,True,Sad,High
5,127,Rose,"Citronellol, Geraniol",Romance,25,Other,British,False,Stressed,High
5,128,Eucalyptus,Eucalyptol,Healing,21,Female,Chinese,False,Stressed,Low
5,129,Sandalwood,Santalol,Tranquility,57,Other,British,True,Calm,Medium
5,130,Leather,Benzaldehyde,Luxury,21,Other,Chinese,False,Neutral,Medium
5,131,Coffee,"Caffeine, Niacin",Alertness,42,Other,Chinese,True,Sad,High
5,132,Chocolate,Theobromine,Pleasure,20,Other,British,True,Calm,Medium
5,133,Burnt Wood,Guaiacol,Nostalgia,49,Male,French,True,Stressed,Low
5,134,Cinnamon,Cinnamaldehyde,Warmth,20,Female,British,True,Neutral,High
5,135,Apple,Amyl acetate,Freshness,44,Other,British,True,Sad,High
5,136,Strawberry,Methyl anthranilate,Joy,46,Male,British,False,Energized,Low
5,137,Smoky,Creosol,Mystery,49,Male,French,False,Neutral,High
5,138,Floral,Phenyl ethyl alcohol,Delight,67,Male,American,False,Sad,Medium
5,139,Ocean Breeze,Dimethyl sulfide,Freedom,68,Other,American,True,Calm,Medium
5,140,Rain,Geosmin,Nature,36,Other,Chinese,False,Energized,High
5,141,Lavender,"Linalool, Linalyl acetate",Relaxation,38,Female,Chinese,False,Sad,Low
5,142,Citrus,"Limonene, Citral",Happiness,22,Other,French,False,Sad,Low
5,143,Pine,Pinene,Calmness,35,Other,Indian,False,Stressed,Medium
5,144,Fresh Linen,Aldehydes,Cleanliness,45,Male,American,False,Neutral,Low
5,145,Peppermint,Menthol,Refreshment,59,Female,Chinese,True,Stressed,High
5,146,Vanilla,Vanillin,Comfort,39,Other,American,True,Energized,High
5,147,Rose,"Citronellol, Geraniol",Romance,38,Other,French,False,Sad,Medium
5,148,Eucalyptus,Eucalyptol,Healing,23,Male,French,True,Stressed,Medium
5,149,Sandalwood,Santalol,Tranquility,18,Male,Indian,True,Neutral,Medium
5,150,Leather,Benzaldehyde,Luxury,22,Other,Indian,False,Energized,Low
5,151,Coffee,"Caffeine, Niacin",Alertness,58,Female,French,False,Calm,High
5,152,Chocolate,Theobromine,Pleasure,29,Female,Chinese,True,Stressed,High
5,153,Burnt Wood,Guaiacol,Nostalgia,43,Male,American,False,Energized,High
5,154,Cinnamon,Cinnamaldehyde,Warmth,63,Male,British,True,Calm,Medium
5,155,Apple,Amyl acetate,Freshness,51,Other,Indian,True,Stressed,High
5,156,Strawberry,Methyl anthranilate,Joy,66,Male,British,False,Energized,Low
5,157,Smoky,Creosol,Mystery,31,Other,Chinese,True,Energized,Low
5,158,Floral,Phenyl ethyl alcohol,Delight,43,Female,Indian,True,Stressed,High
5,159,Ocean Breeze,Dimethyl sulfide,Freedom,62,Female,British,True,Energized,Medium
5,160,Rain,Geosmin,Nature,44,Other,Chinese,False,Sad,High
5,161,Lavender,"Linalool, Linalyl acetate",Relaxation,26,Male,American,False,Stressed,Low
5,162,Citrus,"Limonene, Citral",Happiness,43,Female,Chinese,False,Energized,Low
5,163,Pine,Pinene,Calmness,64,Male,Indian,False,Calm,Low
5,164,Fresh Linen,Aldehydes,Cleanliness,39,Female,French,True,Calm,High
5,165,Peppermint,Menthol,Refreshment,64,Other,American,False,Sad,Low
5,166,Vanilla,Vanillin,Comfort,47,Other,British,False,Stressed,Medium
5,167,Rose,"Citronellol, Geraniol",Romance,60,Other,Indian,False,Energized,High
5,168,Eucalyptus,Eucalyptol,Healing,65,Female,French,False,Energized,High
5,169,Sandalwood,Santalol,Tranquility,34,Male,Chinese,True,Calm,Low
5,170,Leather,Benzaldehyde,Luxury,43,Male,French,True,Sad,Low
5,171,Coffee,"Caffeine, Niacin",Alertness,53,Male,Indian,True,Calm,Medium
5,172,Chocolate,Theobromine,Pleasure,18,Female,Indian,False,Calm,High
5,173,Burnt Wood,Guaiacol,Nostalgia,25,Female,French,False,Sad,Low
5,174,Cinnamon,Cinnamaldehyde,Warmth,66,Female,Chinese,True,Stressed,Medium
5,175,Apple,Amyl acetate,Freshness,52,Female,French,False,Energized,Low
5,176,Strawberry,Methyl anthranilate,Joy,69,Female,Indian,False,Stressed,High
5,177,Smoky,Creosol,Mystery,32,Male,Indian,True,Neutral,Low
5,178,Floral,Phenyl ethyl alcohol,Delight,64,Female,British,True,Neutral,High
5,179,Ocean Breeze,Dimethyl sulfide,Freedom,39,Female,British,False,Neutral,Low
5,180,Rain,Geosmin,Nature,31,Male,American,False,Sad,High
5,181,Lavender,"Linalool, Linalyl acetate",Relaxation,43,Female,Indian,False,Calm,Medium
5,182,Citrus,"Limonene, Citral",Happiness,45,Male,British,True,Stressed,High
5,183,Pine,Pinene,Calmness,40,Male,French,True,Energized,Medium
5,184,Fresh Linen,Aldehydes,Cleanliness,31,Other,Chinese,True,Neutral,High
5,185,Peppermint,Menthol,Refreshment,41,Other,French,True,Stressed,Medium
5,186,Vanilla,Vanillin,Comfort,19,Other,Chinese,False,Neutral,Low
5,187,Rose,"Citronellol, Geraniol",Romance,62,Other,British,True,Neutral,High
5,188,Eucalyptus,Eucalyptol,Healing,43,Female,American,True,Energized,Low
5,189,Sandalwood,Santalol,Tranquility,31,Other,French,False,Sad,Medium
5,190,Leather,Benzaldehyde,Luxury,68,Male,French,False,Calm,High
5,191,Coffee,"Caffeine, Niacin",Alertness,24,Female,French,False,Sad,High
5,192,Chocolate,Theobromine,Pleasure,20,Other,Chinese,True,Stressed,Low
5,193,Burnt Wood,Guaiacol,Nostalgia,64,Male,British,False,Sad,High
5,194,Cinnamon,Cinnamaldehyde,Warmth,40,Female,French,False,Stressed,High
5,195,Apple,Amyl acetate,Freshness,63,Female,French,True,Stressed,Low
5,196,Strawberry,Methyl anthranilate,Joy,60,Other,American,True,Calm,High
5,197,Smoky,Creosol,Mystery,64,Female,American,False,Energized,Low
5,198,Floral,Phenyl ethyl alcohol,Delight,62,Male,British,True,Calm,Low
5,199,Ocean Breeze,Dimethyl sulfide,Freedom,35,Female,British,False,Sad,Low
5,200,Rain,Geosmin,Nature,55,Male,Indian,False,Stressed,Low
6,1,Lavender,"Linalool, Linalyl acetate",Relaxation,52,Female,American,True,Neutral,Low
6,2,Citrus,"Limonene, Citral",Happiness,68,Other,Indian,False,Neutral,Medium
6,3,Pine,Pinene,Calmness,32,Male,Chinese,True,Stressed,Medium
6,4,Fresh Linen,Aldehydes,Cleanliness,42,Female,Indian,True,Calm,Low
6,5,Peppermint,Menthol,Refreshment,54,Female,French,True,Energized,Medium
6,6,Vanilla,Vanillin,Comfort,45,Female,Indian,False,Calm,Medium
6,7,Rose,"Citronellol, Geraniol",Romance,27,Male,British,True,Stressed,High
6,8,Eucalyptus,Eucalyptol,Healing,56,Male,Chinese,True,Stressed,Low
6,9,Sandalwood,Santalol,Tranquility,34,Male,French,False,Energized,Medium
6,10,Leather,Benzaldehyde,Luxury,56,Other,Indian,False,Sad,High
6,11,Coffee,"Caffeine, Niacin",Alertness,39,Other,Chinese,False,Sad,High
6,12,Chocolate,Theobromine,Pleasure,43,Male,Chinese,False,Energized,Low
6,13,Burnt Wood,Guaiacol,Nostalgia,61,Female,French,True,Sad,Low
6,14,Cinnamon,Cinnamaldehyde,Warmth,42,Other,Indian,True,Neutral,High
6,15,Apple,Amyl acetate,Freshness,34,Male,Chinese,True,Sad,Low
6,16,Strawberry,Methyl anthranilate,Joy,30,Female,Chinese,False,Sad,Low
6,17,Smoky,Creosol,Mystery,37,Other,American,False,Sad,High
6,18,Floral,Phenyl ethyl alcohol,Delight,42,Female,Chinese,True,Neutral,High
